2023-08-23 14:55:13.838225,"['XEM', 'XTZ', 'ENJ']",[],['LTC']
datetime,available_list,long_list,short_list
2023-08-23 15:00:17.307616,"['XEM', 'XTZ']",[],"['ASTR', 'BTC', 'ENJ', 'ETH', 'FCR', 'LTC']"
datetime,available_list,long_list,short_list
2023-08-23 15:05:14.646715,"['XEM', 'XTZ']",[],"['ADA', 'BCH', 'BTC', 'ETH', 'LTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 15:10:15.556440,"['LTC', 'XEM', 'XTZ']",[],"['ASTR', 'BTC', 'ETH', 'MKR', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 15:15:13.915265,"['LTC', 'XEM', 'XTZ']",[],"['ASTR', 'ATOM', 'BAT', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 15:20:15.547708,"['LTC', 'XEM', 'XTZ']",[],['XRP']
datetime,available_list,long_list,short_list
2023-08-23 15:25:15.518061,"['LTC', 'XTZ']",[],"['ATOM', 'BTC', 'ETH', 'XEM', 'XLM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 15:30:14.779509,"['LTC', 'XEM', 'XTZ']",[],"['ASTR', 'BTC', 'ETH']"
datetime,available_list,long_list,short_list
2023-08-23 15:35:17.175805,"['LTC', 'XEM', 'XTZ']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 15:40:16.259411,"['LTC', 'XEM', 'XTZ']",[],"['ASTR', 'ATOM', 'BTC', 'ETH', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 15:50:15.010664,"['LTC', 'XEM', 'XTZ']",[],"['BCH', 'BTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 15:55:12.421789,"['XEM', 'XTZ']",[],['ATOM']
datetime,available_list,long_list,short_list
2023-08-23 16:00:13.788366,"['XEM', 'XTZ']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 16:05:15.351909,['XTZ'],"['BAT', 'ENJ', 'ETH', 'MKR']","['ADA', 'ASTR', 'BCH', 'DOT', 'LTC', 'XEM']"
datetime,available_list,long_list,short_list
2023-08-23 16:10:12.957430,"['LTC', 'XEM', 'XTZ']",[],"['ASTR', 'BTC', 'ETH', 'XLM', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 16:15:11.848681,"['LTC', 'XEM', 'XTZ']",[],"['ADA', 'ASTR', 'BTC', 'ETH', 'LINK', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 16:20:13.749501,"['BTC', 'XEM', 'XTZ']","['BAT', 'BTC', 'LINK', 'XYM']","['ADA', 'DOT', 'ENJ', 'LTC', 'XLM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 16:25:15.652715,"['BTC', 'XEM', 'XTZ']","['BTC', 'DOT', 'QTUM']","['ADA', 'ASTR', 'BCH', 'ENJ', 'LTC', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 16:30:12.549657,"['BTC', 'XEM', 'XTZ']",[],['ASTR']
datetime,available_list,long_list,short_list
2023-08-23 16:35:13.587425,"['BTC', 'XEM', 'XTZ']",[],"['ASTR', 'BAT', 'ETH', 'LTC', 'XLM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 16:40:13.132280,"['BTC', 'XEM', 'XTZ']",[],"['BTC', 'ETH']"
datetime,available_list,long_list,short_list
2023-08-23 16:45:14.418294,"['BTC', 'XEM', 'XTZ']",[],"['ASTR', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 16:50:15.562346,"['BTC', 'XEM', 'XTZ']",[],['ATOM']
datetime,available_list,long_list,short_list
2023-08-23 16:55:15.305987,"['BTC', 'XEM', 'XTZ']",[],['BTC']
datetime,available_list,long_list,short_list
2023-08-23 17:00:17.584654,"['BTC', 'XEM', 'XTZ']",[],['ETH']
datetime,available_list,long_list,short_list
2023-08-23 17:05:15.808102,"['BTC', 'XEM', 'XTZ']",[],"['ASTR', 'BTC', 'ETH', 'XRP', 'XYM']"
datetime,available_list,long_list,short_list
2023-08-23 17:15:17.542018,"['BTC', 'XEM', 'XTZ']",[],"['BAT', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 17:20:15.174555,"['BTC', 'XTZ']",[],['ADA']
datetime,available_list,long_list,short_list
2023-08-23 17:25:14.111682,"['BTC', 'XEM', 'XTZ']",[],"['ADA', 'BTC', 'ETH', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 17:30:16.690379,"['BTC', 'XEM', 'XTZ']",[],['XRP']
datetime,available_list,long_list,short_list
2023-08-23 17:35:16.988794,"['BTC', 'XEM', 'XTZ']",[],"['BTC', 'ETH', 'FCR', 'XLM', 'XRP']"
datetime,available_list,long_list,short_list
2023-08-23 17:40:16.397518,"['BTC', 'XEM', 'XTZ']",[],"['ASTR', 'BTC', 'XRP']"
datetime,available_list,long_list,short_list
